"Name","id","Phone","Website/Social Media","Latitude","Longitude","Address","Sub-Category","Last Updated","Created time","Notes","Category","Source","Status","Email","Special Accommodation Hours","SNAP/EBT","WIC","Pickup Offered","Delivery Offered","Delivery/Pickup Notes","Donate"
"Dog Days and Cat Nights",1854,"(718) 441-2469","https://www.dogdayscatnights.com/",40.707018,-73.834401,"118-25 Metropolitan Ave, Kew Gardens","pet_store,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open Tuesday 10-5, Weds 10-2, Thurs 10-5, Friday 10-5, Saturday 10-3, and Sunday 12-3, <https://www.dogdayscatnights.com/photos>
","Shops & Services",,,,,,,,,,
"Kew Gardens Animal Hospital",1855,"(718) 847-7387","http://www.kewgardensanimalhospital.com/",40.707071,-73.834243,"118-27 Metropolitan Ave, Kew Gardens","veterinary_care,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open Monday-Friday 8am-8pm, Saturday 8am-4pm, Sunday 11am-3pm, <https://www.kewgardensanimalhospital.com>
","Shops & Services",,,,,,,,,,
"Flat Tire Fix",1856,"(646) 294-2498",,40.704218,-73.824126,"132-08 Hillside Avenue, Jamaica","car_repair,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open daily, call for hours, 347.488.9600
","Shops & Services",,,,,,,,,,
"Gleason Paint Place",1857,"(718) 429-4374","https://paintplaceny.com/location/gleason-paint-place/",40.746332,-73.898534,"65-01 Roosevelt Ave, Flushing","hardware_store,home_goods_store,point_of_interest,establishment","2020-04-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Sat 6am-2pm Closed Sundays <https://paintplaceny.com/location/gleason-paint-place/>
","Shops & Services",,,,,,,,,,
"Schmidt's Candy",1858,"(718) 846-9326","https://schmidtscandy.com/",40.69435,-73.850832,"9415 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","schmidtscandy.com +1 718-846-9326
","Shops & Services",,,,,,,,,,
"Bohemian Hall & Beer Garden",1859,"(718) 274-4925","https://bohemianhall.com/",40.772804,-73.915881,"2919 24th Ave, Astoria","bar,restaurant,food,point_of_interest,establishment","2020-04-30T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed at this time [www.instagram.com/p/B99rY5PH-lv/][1]

  [1]: http://www.instagram.com/p/B99rY5PH-lv/
","Shops & Services",,,,,,,,,,
"Sugar Room",1860,"(718) 707-2900","http://sugarroom.com/",40.743572,-73.919765,"4421 Queens Blvd, Sunnyside","bakery,food,point_of_interest,establishment","2020-04-30T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open for pick-up orders only Mon-Sat at 12:00-2:00 p.m. Sugar Room is also generously collecting non-perishable food donations and baby products to donate to food pantries in Queens. Please stop by Monday-Saturday 12pm to 2pm to drop off your donations. We have a donation box set up at our entrance for contactless donations. We are here to serve our community and to meet all your baking needs ♡���������� 4421 Queens Blvd, Sunnyside, NY 11104  [www.sugarroom.com][1]

  [1]: http://www.sugarroom.com
","Shops & Services",,,,,,,,,,
"The Astoria Bookshop",1861,"(718) 278-2665","http://www.astoriabookshop.com/",40.76346,-73.923811,"31-29 31st St, Astoria","book_store,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Indie bookstore 31-29 31st Street (btw Bway & 31st Ave) Offering curbside pickup & online browsing  [www.astoriabookshop.com][1]

  [1]: http://www.astoriabookshop.com
","Shops & Services",,,,,,,,,,
"Book Culture LIC",1862,"(718) 440-3120","http://www.bookculture.com/",40.747434,-73.94201,"26-09 Jackson Ave, Long Island City","book_store,point_of_interest,establishment","2020-05-01T04:00:00.000Z","2020-05-29T17:32:14.000Z","book culture LIC is now open for contactless pickup call 718-440-3120 or place your order online [www.bookculture.com][1] Updates> <https://twitter.com/bookculture/status/1255957761491337216>

  [1]: http://www.bookculture.com
","Shops & Services",,,,,,,,,,
"Pampered Puppies Grooming",1863,"(718) 380-0700","http://www.pamperedpuppiesgrooming.com/",40.72068,-73.809444,"79-4 Parsons Blvd, Fresh Meadows","point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-380-0700
","Shops & Services",,,,,,,,,,
"NY Puppy Club 191st",1864,"(718) 886-1051","http://www.nypuppyclub.com/",40.758021,-73.789614,"191-15 Northern Blvd, Flushing","point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","9:30am-8pm Same day Deliveries at [www.nypuppyclub.com][1]  Open at 7am Monday - Friday for drop-off

  [1]: http://www.nypuppyclub.com
","Shops & Services",,,,,,,,,,
"P.C. Richard & Son",1865,"(718) 224-6400","https://www.pcrichard.com/Stores/New-York/Queens/Bayside?utm_source=Google-My-Business&utm_medium=organic&utm_campaign=Google-My-Business",40.758197,-73.78333,"42-99 Francis Lewis Blvd, Queens","electronics_store,car_repair,furniture_store,home_goods_store,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Everyday 10am-5pm Call for Curbside ""Contract less"" Service. Services available BY PHONE ONLY
","Shops & Services",,,,,,,,,,
"CJ Nationwide Shipping",1866,"(718) 357-3534","http://shippingoutlet.wixsite.com/cjfedex",40.757724,-73.78874,"192-14 Northern Blvd, Flushing","point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","Monday - Friday 10:30am - 6:30pm; Saturday 10:30am - 3pm  Do not enter without mask, We do not accept Fedex Ground Service Drop + Return (go to Walgreens)
","Shops & Services",,,,,,,,,,
"ABC Plus Carpet and Furniture",1867,"(718) 565-1010","http://abc-plus-carpet-and-furniture-inc.business.site/",40.743496,-73.91543,"49-09 Roosevelt Ave, Queens","furniture_store,home_goods_store,point_of_interest,establishment","2020-05-05T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 565-1010 Mon-Sat:10:30AM-7:30PM Sun: 12-7PM <https://abc-plus-carpet-and-furniture-inc.business.site/>
","Shops & Services",,,,,,,,,,
"Beat the Clock Printing Inc",1868,"(718) 847-9722",,40.694912,-73.848153,"9713 Jamaica Ave, Jamaica","point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 847-9722 9AM-6PM Mon-Fri, Sat & Sun (Closed) <https://bit.ly/2uwZCPv>
","Shops & Services",,,,,,,,,,
"Rent-A-Center",1869,"(718) 805-0024","https://www.rentacenter.com/",40.69451,-73.849598,"95-23 Jamaica Ave, Woodhaven","electronics_store,furniture_store,home_goods_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 805-0024 10AM-7PM Mon-Fri, Sat 9AM-6PM, Sun (Closed) <https://www.rentacenter.com>
","Shops & Services",,,,,,,,,,
"M.M. Housewares Hardware",1870,"(718) 849-7491",,40.6939345,-73.8510457,"9404 Jamaica Ave, Jamaica","hardware_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 849-7491 10AM-7PM Mon-Sat, Sun (Closed)
","Shops & Services",,,,,,,,,,
"Shine Beauty Supply",1871,"(718) 441-0222","https://www.prettybeautynyc.com/",40.6939932,-73.8514596,"9325 Jamaica Ave, Woodhaven","point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 441-0222 Mon-Sat 10am-7:30pm Sun 11am-5:30pm <https://prettybeautynyc.com>
","Shops & Services",,,,,,,,,,
"Boost Mobile",1872,"(718) 441-4422","https://boost-mobile-store-in-woodhaven-by.business.site/",40.693535,-73.852994,"9205 Jamaica Ave, Jamaica","point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-4422 10am-8pm Mon-Sat, Sun 11am-7pm <https://www.boostmobile.com/>
","Shops & Services",,,,,,,,,,
"Baby Blue",1873,"(718) 805-5876","http://shopbabyblue.com/",40.6934694,-73.8531194,"9201 Jamaica Ave, Woodhaven","point_of_interest,clothing_store,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 805-5876 10AM -8:30PM Mon-Fri, Sat 10AM-9PM, Sun 10am-8PM
","Shops & Services",,,,,,,,,,
"R&S Army-Navy",1874,"(718) 441-4670","http://www.armynavyusa.com/",40.6933933,-73.8533237,"91-13 Jamaica Ave, Jamaica","point_of_interest,clothing_store,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 441-4670 10AM-6PM Mon-Sat, Sun (Closed)| Open sundays in December <https://www.armynavyusa.com/Default.asp>
","Shops & Services",,,,,,,,,,
"Prime Jewelers",1875,"(718) 441-3416","https://prime-jewelers-nyc.myshopify.com/",40.6929675,-73.853519,"9104 Jamaica Ave, Jamaica","jewelry_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-3416 10AM-6:30 Mon-Fri. Sat 10AM-6PM, Sun
","Shops & Services",,,,,,,,,,
"Sprint Store",1876,,,40.6928263,-73.8538941,,,"2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 846-2430 11am-7pm Mon-Sun <https://www.sprint.com/storefronts/bd/sprint-woodhaven-ny-11421-fcs-1177/>
","Shops & Services",,,,,,,,,,
"T-Mobile",1877,"(718) 846-8702","https://www.t-mobile.com/store-locator/ny/woodhaven/jamaica-ave-90th-st-2",40.693013,-73.854357,"9007 Jamaica Ave, Queens","electronics_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 846-8700 Mon-Sat 10am-8pm Sun 11-5pm <https://www.t-mobile.com>
","Shops & Services",,,,,,,,,,
"Ohlert-Ruggiere Inc",1878,"(718) 847-2323","https://www.travelers.com/FindAgent/All/NY/WOODHAVEN/OHLERT-RUGGIERE-INC/",40.6928581,-73.8551755,"8911 Jamaica Ave, Jamaica","insurance_agency,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 847-2323
","Shops & Services",,,,,,,,,,
"Paola's Party Land",1879,"(718) 847-2266","http://www.paolaspartyland.com/",40.6926418,-73.8553017,"8906 Jamaica Ave, Woodhaven","florist,home_goods_store,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 847-2266 1pm-6:45 Mon, 10am-6:45pm Tues-Sat. 10am-2:45 Sun <https://www.paolaspartyland.com/>
","Shops & Services",,,,,,,,,,
"Benjamin Moore Paints",1880,"(718) 847-3070","https://www.benjaminmoore.com/en-US",40.692848,-73.8554724,"89-01 Jamaica Ave, Woodhaven","home_goods_store,general_contractor,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 847-3070 7AM-6PM Mon-Sat. Sun (Closed) <https://www.benjaminmoore.com/>
","Shops & Services",,,,,,,,,,
"AT&T Store",1881,,,40.6925489,-73.8555864,,,"2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(800) 331-0500 9AM-8PMMon-Fri, Sun 11AM-7PM <https://www.att.com/>
","Shops & Services",,,,,,,,,,
"1-800-Flowers | Park Place Florist",1882,"(718) 846-7200","http://www.parkplaceflorist.com/",40.6925965,-73.8557937,"88-16 Jamaica Ave, Woodhaven","florist,home_goods_store,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 846-7200 9AM-6Pm Mon-Sat, Sun 10AM-3PM <https://www.parkplaceflorist.com/>
","Shops & Services",,,,,,,,,,
"Law Offices of Frank H. Guzman, PC",1883,"(718) 843-1595","http://www.fhglawfirm.com/",40.692514,-73.856356,"87-26 Jamaica Ave, Woodhaven","lawyer,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718)-843-1595 9AM-6PM Mon-Fri, Sat 12-3PM
","Shops & Services",,,,,,,,,,
"Pretty Beauty Supply Corp.",1884,"(718) 441-2939","https://www.prettybeautynyc.com/",40.6924908,-73.8567411,"87-16 Jamaica Ave, Woodhaven","point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-2939 10AM-7PM Mon-Sat, Sun 11AM-5PM
","Shops & Services",,,,,,,,,,
"Trama's Auto School Inc.",1885,"(718) 847-2015","http://www.tramas.com/",40.692749,-73.8567928,"87-15 Jamaica Ave, Woodhaven","local_government_office,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 847-2015 9am-5pm All days <http://www.tramas.com>
","Shops & Services",,,,,,,,,,
"United States Postal Service",1886,"(800) 275-8777","https://tools.usps.com/find-location.htm?address=11421&locationType=po&searchRadius=10&utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext",40.6927376,-73.8614058,"8642 Forest Pkwy, Queens","post_office,finance,local_government_office,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(800) 275-8777 9am-3:30pm sun (closed) <https://www.usps.com/welcome.htm>
","Shops & Services",,,,,,,,,,
"Grand 99¢ & Up",1887,,,40.69269,-73.8563165,,,"2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon-Sun: 9:30am-8:30am
","Shops & Services",,,,,,,,,,
"Gem Stores",1888,"(718) 850-5235",,40.6925698,-73.8597328,"8433 Jamaica Ave, Jamaica","point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 850-5235 9am-7:45PM Mon-Sat, Sun 10AM-6:45PM
","Shops & Services",,,,,,,,,,
"St Mina animal clinic",1889,"(718) 296-0500","http://www.stminaclinic.com/",40.6917839,-73.8649876,"7623 Jamaica Ave, Woodhaven","veterinary_care,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 296-0500 <http://www.stminaclinic.com> Mon-Fri 8am-8pm Sat 8am-4pm Sun 9am-3pm
","Shops & Services",,,,,,,,,,
"Vernon Blvd Pharmacy Inc",1890,"(718) 361-7390","http://vernonblvdpharmacy.com/",40.7436369,-73.9535474,"4815 Vernon Blvd, Long Island City","pharmacy,health,point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-361-7390
","Pharmacies & General Stores",,,,,,,,,,
"Rite Aid",1891,"(718) 426-7572","https://www.riteaid.com/locations/ny/woodside/50-15-roosevelt-avenue.html",40.744057,-73.914465,"50-15 Roosevelt Ave, Queens","drugstore,convenience_store,food,health,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","NEW HOURS daily 7am-10pm; pharmacy 9am-9pm; Seniors preferential Mon-Fri 8am-10am
","Pharmacies & General Stores",,,,,,,,,,
"Walgreens",1892,"(718) 433-0941","https://www.walgreens.com/locator/walgreens-45-02+43rd+avenue-sunnyside-ny-11104/id=17681",40.744883,-73.919158,"45-02 43rd Ave, Sunnyside","drugstore,convenience_store,pharmacy,food,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Daily 9am-9pm
","Pharmacies & General Stores",,,,,,,,,,
"Rite Aid",1893,"(718) 639-3234","https://www.riteaid.com/locations/ny/woodside/60-26-woodside-avenue.html",40.744682,-73.903707,"60-26 Woodside Ave, Queens","drugstore,convenience_store,food,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","NEW HOURS daily 7am-10pm; pharmacy 9am-9pm; Seniors preferential Mon-Fri 8am-10am
","Pharmacies & General Stores",,,,,,,,,,
"Walgreen's",1894,"(718) 779-6431","https://www.walgreens.com/locator/walgreens-5801+queens+blvd-woodside-ny-11377/id=19959",40.745265,-73.904231,"58-01 Queens Blvd, Woodside","drugstore,convenience_store,pharmacy,food,health,point_of_interest,establishment","2020-04-16T04:00:00.000Z","2020-05-29T17:32:14.000Z","Daily 9am-9pm, Seniors only every Tuesday 8am-9am, call to confirm (718) 476-8379
","Pharmacies & General Stores",,,,,,,,,,
"Skillman Pharmacy",1895,"(718) 565-5454",,40.745892,-73.914098,"50-6 Skillman Ave, Woodside","pharmacy,health,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Mon-Fri 10am-7pm (Closed Sat-Sun) SUPPORT this local small biz pharmacy
","Pharmacies & General Stores",,,,,,,,,,
"Norden Drugs",1896,"(718) 969-3314",,40.718671,-73.81722,"7901 Main St, Flushing","pharmacy,health,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Pharmacies & General Stores",,,,,,,,,,
"Shalom Pharmacy",1897,"(718) 544-8500","https://shalom-pharmacy-ok-pharmacy.business.site/",40.725393,-73.821442,"7248 Main St, Flushing","pharmacy,health,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Pharmacies & General Stores",,,,,,,,,,
"Salzman Chemists",1898,"(718) 380-5440","https://www.facebook.com/pages/Salzman-chemists/179050202273737?rf=134607619915271",40.719023,-73.813118,"149-19 Union Tpke, Flushing","pharmacy,health,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-380-5440
","Pharmacies & General Stores",,,,,,,,,,
"Avonora Pharmacy",1899,"(718) 969-3300",,40.718931,-73.813627,"149-01 Union Tpke, Flushing","pharmacy,health,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-969-3300
","Pharmacies & General Stores",,,,,,,,,,
"Walgreens",1900,"(718) 263-2918","https://www.walgreens.com/locator/walgreens-7321+kissena+blvd-flushing-ny-11367/id=11126",40.72694,-73.811134,"7321 Kissena Blvd, Queens","drugstore,convenience_store,food,health,point_of_interest,clothing_store,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-263-2918
","Pharmacies & General Stores",,,,,,,,,,
"Kissena Drugs & Surgical Supply, Inc.",1901,"(718) 793-7658",,40.727553,-73.812698,"7263 Kissena Blvd # 4, Flushing","drugstore,pharmacy,health,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","10am - 3pm
","Pharmacies & General Stores",,,,,,,,,,
"Reo Chemist",1902,"(718) 849-4661",,40.709194,-73.830268,"81-12 Lefferts Blvd, Kew Gardens","pharmacy,health,point_of_interest,establishment","2020-04-17T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open daily, hours vary (718) 849-4661
","Pharmacies & General Stores",,,,,,,,,,
"Eva's Kitchen",1903,"(929) 386-0170","http://evas.nyc/",40.713236,-73.829364,"12036 Queens Blvd, Kew Gardens","restaurant,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open Monday-Friday 12pm-8pm and Saturdays 12pm-7pm; takeout and delivery @eatatevas, 929.386.0170
","Pharmacies & General Stores",,,,,,,,,,
"Mother Earth Juice Bar & Health Food Cafe",1904,"(347) 494-5485","https://motherearthjuice.business.site/",40.707646,-73.835927,"116-03 Metropolitan Ave Entrance around corner from Thai Restaurant, Richmond Hill","restaurant,food,health,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open Mon-Sat 11am-6pm, takeout only, 347.494.5485,
","Pharmacies & General Stores",,,,,,,,,,
"Atlas Pharmacy LLC",1905,"(718) 577-0200",,40.693587,-73.852701,"92-13 Jamaica Ave, Woodhaven","pharmacy,health,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-577-0200 9AM-7PM Mon-Fri, Sat (Closed) Sun 10AM-5PM
","Pharmacies & General Stores",,,,,,,,,,
"Duane Reade",1906,"(718) 277-5814","https://www.walgreens.com/locator/walgreens-8432+jamaica+ave-woodhaven-ny-11421/id=14271",40.692247,-73.859522,"8432 Jamaica Ave, Queens","convenience_store,food,point_of_interest,clothing_store,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","+1 718-277-5814 7AM-10PM Mon-Fri, Sat 8AM-10PM, Sun 9AM-9PM [www.walgreens.com][1]

  [1]: http://www.walgreens.com
","Pharmacies & General Stores",,,,,,,,,,
"Good Health Pharmacy",1907,"(718) 296-7000","http://www.goodhealthrx.net/",40.692011,-73.862233,"79-28 Jamaica Ave, Woodhaven","pharmacy,health,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","+1 718-296-7000 11AM-7PM Mon-Sat, Sun (Closed) [www.goodhealthrx.net][1]

  [1]: http://www.goodhealthrx.net
","Pharmacies & General Stores",,,,,,,,,,
"Maccabi Pharmacy",1908,,,40.69144,-73.864897,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","718-296-0001
","Pharmacies & General Stores",,,,,,,,,,
"Medex Pharmacy",1909,"(718) 805-7000","http://medexpharmacyny.com/",40.694358,-73.849282,"96-02 Jamaica Ave, Woodhaven","pharmacy,atm,finance,health,point_of_interest,clothing_store,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","medexpharmacyny.com +1 718-805-7000
","Pharmacies & General Stores",,,,,,,,,,
